SLURM_JOB_ID,SLURM_JOB_NAME,SLURM_JOB_NUM_NODES,SLURM_NTASKS,MPI_IMPL,EXPERIMENT,EXECUTABLE,ARG1,ARG2,ARG3,ARG4,ARG5,OUTPUT
9402301,qtnh,2,256,UCX,ieee25-qftrmps-inout,qftmps,80,16,16,16,11,"Results 16:
|T| = (1,8.32667e-17)
T[0] = (-9.56411e-13,2.78342e-13)
Max chis = (2, 4, 8, 16, 32, 64, 92, 94, 96, 96, 95, 96, 96, 96, 96, 96, 96, 96, 97, 95, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 96, 96, 96, 96, 97, 96, 96, 96, 95, 95, 96, 95, 96, 96, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 90, 64, 32, 16, 8, 4, 2)
Max chi = 97
Time taken: 783024 ms"
9402302,qtnh,2,256,UCX,ieee25-qftrmps-inout,qftmps,80,16,16,16,12,"Results 16:
|T| = (1,4.16334e-17)
T[0] = (-6.38095e-14,-2.08889e-14)
Max chis = (2, 4, 8, 16, 32, 64, 99, 104, 105, 104, 104, 104, 104, 104, 105, 105, 104, 104, 105, 105, 104, 105, 105, 105, 105, 104, 104, 104, 104, 105, 104, 104, 104, 104, 103, 104, 104, 104, 104, 104, 104, 104, 105, 104, 105, 104, 105, 104, 105, 104, 105, 104, 104, 106, 104, 104, 104, 104, 103, 103, 104, 104, 104, 105, 104, 105, 106, 105, 105, 105, 105, 104, 99, 64, 32, 16, 8, 4, 2)
Max chi = 106
Time taken: 770996 ms"
9402303,qtnh,2,256,UCX,ieee25-qftrmps-inout,qftmps,80,16,16,16,13,"Results 16:
|T| = (1,5.55112e-17)
T[0] = (2.03724e-13,-5.81804e-13)
Max chis = (2, 4, 8, 16, 32, 64, 106, 111, 112, 113, 113, 113, 114, 114, 113, 113, 113, 113, 113, 113, 114, 113, 114, 113, 113, 113, 113, 113, 113, 113, 112, 113, 112, 113, 113, 113, 113, 113, 114, 113, 113, 113, 113, 113, 113, 113, 113, 112, 113, 112, 112, 112, 112, 113, 112, 112, 112, 112, 112, 112, 112, 113, 112, 112, 112, 111, 112, 112, 112, 113, 112, 111, 106, 64, 32, 16, 8, 4, 2)
Max chi = 114
Time taken: 757235 ms"
9402304,qtnh,2,256,UCX,ieee25-qftrmps-inout,qftmps,80,16,16,16,14,"Results 16:
|T| = (1,-1.249e-16)
T[0] = (7.41332e-15,1.17226e-14)
Max chis = (2, 4, 8, 16, 32, 64, 112, 118, 121, 121, 121, 122, 121, 121, 121, 121, 122, 120, 121, 121, 121, 121, 121, 122, 121, 121, 122, 121, 121, 122, 122, 122, 122, 121, 122, 121, 122, 122, 122, 122, 122, 122, 122, 122, 121, 121, 121, 121, 121, 121, 121, 120, 121, 120, 121, 121, 122, 121, 121, 121, 121, 121, 121, 121, 122, 122, 121, 121, 121, 121, 121, 119, 113, 64, 32, 16, 8, 4, 2)
Max chi = 122
Time taken: 767876 ms"
9402305,qtnh,2,256,UCX,ieee25-qftrmps-inout,qftmps,80,16,16,16,15,"Results 16:
|T| = (1,-2.90637e-35)
T[0] = (9.37693e-13,-3.43677e-13)
Max chis = (2, 4, 8, 16, 32, 64, 118, 128, 129, 130, 130, 130, 130, 130, 130, 130, 130, 130, 130, 130, 129, 129, 129, 129, 129, 129, 129, 129, 129, 130, 129, 128, 129, 129, 129, 128, 127, 128, 128, 129, 128, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 130, 129, 130, 130, 130, 129, 131, 130, 131, 130, 130, 130, 130, 131, 131, 130, 130, 129, 127, 119, 64, 32, 16, 8, 4, 2)
Max chi = 131
Time taken: 749831 ms"
9403243,qtnh,2,256,UCX,ieee25-qftrmps-accuracy,qftmps,40,16,16,1,16,"Results 16:
|T| = (1,-1.11022e-16)
T[0] = (-5.14037e-07,5.91683e-07)
Max chis = (2, 4, 8, 16, 32, 64, 123, 133, 136, 138, 138, 137, 138, 138, 137, 138, 138, 138, 139, 138, 138, 138, 138, 138, 138, 138, 138, 138, 137, 137, 137, 135, 124, 64, 32, 16, 8, 4, 2)
Max chi = 139
Time taken: 182913 ms
Results 8:
|T| = (1,2.77561e-17)
T[0] = (2.06927e-07,-1.05149e-07)
<REF|T> = -1.32502e-08
Max chis = (2, 4, 8, 16, 32, 64, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 73, 72, 72, 72, 72, 72, 73, 73, 72, 72, 71, 72, 71, 70, 63, 32, 16, 8, 4, 2)
Max chi = 73
Time taken: 79394 ms
Results 4:
|T| = (1,5.20417e-17)
T[0] = (-2.81249e-08,-6.0857e-08)
<REF|T> = 1.20673e-07
Max chis = (2, 4, 8, 16, 32, 36, 38, 38, 37, 38, 37, 38, 37, 37, 37, 37, 37, 37, 38, 38, 37, 38, 38, 38, 38, 37, 38, 38, 37, 38, 38, 38, 38, 36, 32, 16, 8, 4, 2)
Max chi = 38
Time taken: 39846 ms
Results 2:
|T| = (1,-1.38778e-16)
T[0] = (-8.43808e-08,-4.71588e-08)
<REF|T> = -5.45123e-07
Max chis = (2, 4, 8, 16, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 19, 19, 19, 16, 8, 4, 2)
Max chi = 20
Time taken: 25544 ms
Results 1:
|T| = (1,-1.11022e-16)
T[0] = (1.39126e-10,1.78008e-10)
<REF|T> = -1.9004e-07
Max chis = (2, 4, 8, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 11, 11, 11, 11, 10, 8, 4, 2)
Max chi = 11
Time taken: 18891 ms"
9403244,qtnh,8,1024,UCX,ieee25-qftrmps-accuracy,qftmps,40,32,16,1,32,"Results 16:
|T| = (1,2.77011e-17)
T[0] = (-5.14037e-07,5.91683e-07)
Max chis = (2, 4, 8, 16, 32, 64, 125, 137, 140, 140, 140, 141, 141, 141, 141, 141, 141, 142, 142, 140, 141, 141, 141, 141, 141, 141, 141, 141, 140, 141, 140, 138, 126, 64, 32, 16, 8, 4, 2)
Max chi = 142
Time taken: 562394 ms
Results 8:
|T| = (1,-2.77209e-17)
T[0] = (2.06927e-07,-1.05149e-07)
<REF|T> = -1.32502e-08
Max chis = (2, 4, 8, 16, 32, 64, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 74, 75, 74, 74, 74, 74, 74, 75, 75, 74, 74, 73, 73, 74, 73, 73, 72, 64, 32, 16, 8, 4, 2)
Max chi = 75
Time taken: 234158 ms
Results 4:
|T| = (1,-2.20311e-16)
T[0] = (-2.81249e-08,-6.0857e-08)
<REF|T> = 1.20673e-07
Max chis = (2, 4, 8, 16, 32, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 39, 39, 38, 39, 39, 38, 39, 38, 39, 39, 39, 39, 39, 39, 39, 38, 32, 16, 8, 4, 2)
Max chi = 39
Time taken: 119841 ms
Results 2:
|T| = (1,-5.55111e-17)
T[0] = (-8.43808e-08,-4.71588e-08)
<REF|T> = -5.45123e-07
Max chis = (2, 4, 8, 16, 20, 20, 21, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 21, 20, 21, 20, 20, 21, 20, 21, 20, 20, 20, 20, 20, 20, 20, 20, 19, 16, 8, 4, 2)
Max chi = 21
Time taken: 87201 ms
Results 1:
|T| = (1,1.11022e-16)
T[0] = (1.39126e-10,1.78008e-10)
<REF|T> = -1.9004e-07
Max chis = (2, 4, 8, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 8, 4, 2)
Max chi = 11
Time taken: 66420 ms"
9403270,qtnh,2,256,UCX,ieee25-qftrmps-accuracy,qftmps,40,16,16,1,16,"Results 16:
|T| = (1,-1.11022e-16)
T[0] = (-5.14037e-07,5.91683e-07)
Max chis = (2, 4, 8, 16, 32, 64, 123, 133, 136, 138, 138, 137, 138, 138, 137, 138, 138, 138, 139, 138, 138, 138, 138, 138, 138, 138, 138, 138, 137, 137, 137, 135, 124, 64, 32, 16, 8, 4, 2)
Max chi = 139
Time taken: 185000 ms
Results 8:
|T| = (1,-1.9429e-16)
T[0] = (2.06927e-07,-1.05149e-07)
<REF|T> = -1.32502e-08
Max chis = (2, 4, 8, 16, 32, 64, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 73, 72, 72, 72, 72, 72, 73, 73, 72, 72, 71, 72, 71, 70, 63, 32, 16, 8, 4, 2)
Max chi = 73
Time taken: 80727 ms
Results 4:
|T| = (1,1.30104e-16)
T[0] = (-2.81249e-08,-6.0857e-08)
<REF|T> = 1.20673e-07
Max chis = (2, 4, 8, 16, 32, 36, 38, 38, 37, 38, 37, 38, 37, 37, 37, 37, 37, 37, 38, 38, 37, 38, 38, 38, 38, 37, 38, 38, 37, 38, 38, 38, 38, 36, 32, 16, 8, 4, 2)
Max chi = 38
Time taken: 40001 ms
Results 2:
|T| = (1,1.11022e-16)
T[0] = (-8.43808e-08,-4.71588e-08)
<REF|T> = -5.45123e-07
Max chis = (2, 4, 8, 16, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 19, 19, 19, 16, 8, 4, 2)
Max chi = 20
Time taken: 25698 ms
Results 1:
|T| = (1,1.38778e-16)
T[0] = (1.39126e-10,1.78008e-10)
<REF|T> = -1.9004e-07
Max chis = (2, 4, 8, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 11, 11, 11, 11, 10, 8, 4, 2)
Max chi = 11
Time taken: 18959 ms"
9403271,qtnh,8,1024,UCX,ieee25-qftrmps-accuracy,qftmps,40,32,16,1,32,"Results 16:
|T| = (1,5.53598e-17)
T[0] = (-5.14037e-07,5.91683e-07)
Max chis = (2, 4, 8, 16, 32, 64, 125, 137, 140, 140, 140, 141, 141, 141, 141, 141, 141, 142, 142, 140, 141, 141, 141, 141, 141, 141, 141, 141, 140, 141, 140, 138, 126, 64, 32, 16, 8, 4, 2)
Max chi = 142
Time taken: 572452 ms
Results 8:
|T| = (1,-2.77491e-17)
T[0] = (2.06927e-07,-1.05149e-07)
<REF|T> = -1.32502e-08
Max chis = (2, 4, 8, 16, 32, 64, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 74, 75, 74, 74, 74, 74, 74, 75, 75, 74, 74, 73, 73, 74, 73, 73, 72, 64, 32, 16, 8, 4, 2)
Max chi = 75
Time taken: 238440 ms
Results 4:
|T| = (1,-2.86229e-17)
T[0] = (-2.81249e-08,-6.0857e-08)
<REF|T> = 1.20673e-07
Max chis = (2, 4, 8, 16, 32, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 39, 39, 38, 39, 39, 38, 39, 38, 39, 39, 39, 39, 39, 39, 39, 38, 32, 16, 8, 4, 2)
Max chi = 39
Time taken: 122916 ms
Results 2:
|T| = (1,-1.11022e-16)
T[0] = (-8.43808e-08,-4.71588e-08)
<REF|T> = -5.45123e-07
Max chis = (2, 4, 8, 16, 20, 20, 21, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 21, 20, 21, 20, 20, 21, 20, 21, 20, 20, 20, 20, 20, 20, 20, 20, 19, 16, 8, 4, 2)
Max chi = 21
Time taken: 88935 ms
Results 1:
|T| = (1,-2.77556e-17)
T[0] = (1.39126e-10,1.78008e-10)
<REF|T> = -1.9004e-07
Max chis = (2, 4, 8, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 8, 4, 2)
Max chi = 11
Time taken: 68812 ms"
9403357,qtnh,2,256,UCX,ieee25-qftrmps-accuracy,qftmps,40,16,16,1,16,"Results 16:
|T| = (1,8.67362e-17)
T[0] = (1.40394e-06,-5.62472e-07)
Max chis = (2, 4, 8, 16, 32, 64, 123, 135, 137, 138, 138, 139, 138, 138, 137, 137, 137, 138, 138, 137, 138, 138, 138, 138, 138, 138, 138, 139, 138, 138, 138, 135, 124, 64, 32, 16, 8, 4, 2)
Max chi = 139
Time taken: 180878 ms
Results 8:
|T| = (1,-1.38778e-16)
T[0] = (1.40396e-06,-5.62622e-07)
<REF|T> = 1
Max chis = (4, 8, 16, 32, 64, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 123, 64, 32, 16, 8, 4)
Max chi = 128
Time taken: 77103 ms
Results 4:
|T| = (0.99979,6.94035e-18)
T[0] = (1.3895e-06,-5.52487e-07)
<REF|T> = 0.999792
Max chis = (8, 16, 32, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 32, 16, 8)
Max chi = 64
Time taken: 38987 ms
Results 2:
|T| = (0.939347,2.36382e-16)
T[0] = (1.62082e-06,1.52109e-07)
<REF|T> = 0.944227
Max chis = (16, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 16)
Max chi = 32
Time taken: 25341 ms
Results 1:
|T| = (0.486554,1.6044e-17)
T[0] = (-2.66777e-07,1.05311e-07)
<REF|T> = 0.490089
Max chis = (16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)
Max chi = 16
Time taken: 18755 ms"
9403358,qtnh,8,1024,UCX,ieee25-qftrmps-accuracy,qftmps,40,32,16,1,32,"Results 16:
|T| = (1,4.16334e-17)
T[0] = (-4.71844e-07,-7.35092e-08)
Max chis = (4, 8, 16, 32, 64, 128, 247, 271, 276, 277, 277, 277, 278, 277, 278, 278, 279, 278, 277, 278, 278, 279, 278, 278, 278, 278, 278, 278, 278, 277, 276, 271, 248, 128, 64, 32, 16, 8, 4)
Max chi = 279
Time taken: 530208 ms
Results 8:
|T| = (1,8.67362e-17)
T[0] = (-4.71732e-07,-7.37565e-08)
<REF|T> = 1
Max chis = (8, 16, 32, 64, 128, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 244, 128, 64, 32, 16, 8)
Max chi = 256
Time taken: 221164 ms
Results 4:
|T| = (0.999783,-1.87391e-16)
T[0] = (-4.63803e-07,-5.82738e-08)
<REF|T> = 0.999796
Max chis = (16, 32, 64, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 64, 32, 16)
Max chi = 128
Time taken: 118624 ms
Results 2:
|T| = (0.942603,3.81874e-17)
T[0] = (-1.39944e-06,-1.19092e-06)
<REF|T> = 0.948219
Max chis = (32, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 32)
Max chi = 64
Time taken: 88002 ms
Results 1:
|T| = (0.513851,3.20713e-17)
T[0] = (-1.37495e-06,3.49805e-07)
<REF|T> = 0.519146
Max chis = (32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32)
Max chi = 32
Time taken: 66686 ms"
